Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,MGLU3.SA,MSFT,NVDA,MGLU3.SA,MSFT,NVDA,MGLU3.SA,MSFT,NVDA,MGLU3.SA,MSFT,NVDA,MGLU3.SA,MSFT,NVDA
Date,,,,,,,,,,,,,,,
2021-09-13,163.12039184570312,288.9535827636719,22.112512588500977,168.73233032226562,290.46165831809833,22.92306540309741,163.02685546875,286.1223224125795,21.81903604419575,164.52337646484375,289.49842705545046,22.64356384166631,3818871.0,23652900.0,297500000.0
2021-09-14,159.2855682373047,291.6778564453125,22.202354431152344,166.3004913330078,293.234567267124,22.37005424167772,157.6019744873047,290.03358453682137,22.046632362543576,164.0557098388672,291.45406942927184,22.235294649384628,5257561.0,21853400.0,199755000.0
2021-09-15,155.45074462890625,296.57177734375,22.30117416381836,160.22088623046875,297.0582476708573,22.327128790605283,154.2348175048828,293.6529553811059,21.926842645088676,159.7532196044922,295.0539922985185,22.269231618806316,3300270.0,28356300.0,166538000.0
2021-09-16,153.1124267578125,296.9609375,22.202354431152344,155.45074462890625,297.0484985928664,22.237291891678463,150.6805877685547,292.62163064446963,21.887915382468456,153.86068725585938,295.5404525071817,22.143459582844198,3355427.0,19550800.0,156033000.0
2021-09-17,154.9830780029297,291.7557067871094,21.860960006713867,156.85372924804688,296.26042672911234,22.281209047006733,148.34228515625,291.4249105304597,21.791085095495166,152.55123901367188,295.93936938029697,22.260246573641123,4708296.0,41372500.0,294503000.0
2021-09-20,150.11940002441406,286.3363952636719,21.07536506652832,153.48655700683594,290.63680560825134,21.394794333414797,147.68756103515625,281.68574056914485,20.62516880092754,151.89651489257812,288.311463415093,21.10830528150104,2884360.0,38278700.0,349440000.0
2021-09-21,153.29949951171875,286.8229064941406,21.208127975463867,155.35720825195312,289.48878420266135,21.386807845872013,147.96815490722656,286.1126787858618,20.912656086018604,151.14825439453125,287.68883796923444,21.37882268516904,3191345.0,22364100.0,204688000.0
2021-09-22,152.8318328857422,290.5005798339844,21.901887893676758,156.3860626220703,292.0962166071544,21.920853125557176,151.14825439453125,286.54073431381653,21.158215095129172,155.263671875,288.7006635483579,21.327912128787432,2547161.0,26626300.0,268726000.0
2021-09-23,148.43580627441406,291.4541015625,22.44192123413086,154.51541137695312,292.7578384831166,22.494826247316336,147.87461853027344,289.47903321153564,21.85097564491664,153.3930206298828,290.763322008009,22.100529964859312,3343485.0,18604600.0,248555000.0
2021-09-24,146.1910400390625,291.249755859375,22.041637420654297,147.12635803222656,291.68756128620737,22.109516994775163,143.66566467285156,288.8952266940731,21.822030281704922,146.65869140625,290.1600672079849,22.030657349299112,3123871.0,14999000.0,217655000.0
2021-09-27,140.39202880859375,286.2099304199219,21.621389389038086,147.03282165527344,288.4476817750714,21.760141550930204,139.5502471923828,285.0132028720979,21.286987463766607,145.1621856689453,288.1266244627126,21.67129949897606,3532478.0,23571700.0,245215000.0
2021-09-28,132.62884521484375,275.8480529785156,20.6621036529541,139.92437744140625,282.9116098212612,21.380821478942085,131.13232421875,275.09889955559424,20.61418887736173,138.52139282226562,281.95811753517364,21.176186965475797,5907422.0,43186200.0,343069000.0
2021-09-29,130.3840789794922,276.315185546875,20.480426788330078,135.71542358398438,279.01022085770444,20.97953549307052,129.72933959960938,275.35198366201263,20.430514775486866,133.75123596191406,277.3854263588314,20.90267308763545,4464113.0,26353700.0,218394000.0
2021-09-30,134.1253662109375,274.2913513183594,20.6790714263916,137.5860595703125,280.0414025487032,21.028447899952347,130.19700622558594,273.9994514038425,20.65112146082263,130.75820922851562,277.97877379662725,20.730978777298063,5915002.0,32343600.0,221009000.0
2021-10-01,136.08953857421875,281.277099609375,20.705026626586914,137.5860595703125,282.13329198520967,20.821816741395786,131.59999084472656,273.67843681152306,20.166985966603068,134.68655395507812,274.48596434812924,20.71301178727077,3466587.0,30086300.0,240978000.0
2021-10-04,128.2328338623047,275.4491882324219,19.696828842163086,133.56417846679688,279.96364669177837,20.50538451615185,126.54924774169922,272.66659247739665,19.520144291955084,133.2835693359375,279.62311155674934,20.46745214302505,5779979.0,31350700.0,345635000.0
2021-10-05,127.95223236083984,280.9462890625,20.41454315185547,132.16119384765625,282.5418959336187,20.61119247161717,126.64277648925781,276.3637182428957,19.818607274570166,129.07461547851562,276.3637182428957,19.914436809955227,4412858.0,24993000.0,279282000.0
2021-10-06,135.2477569580078,285.1785583496094,20.663103103637695,136.5572052001953,285.68450638156617,20.683066006725557,122.9950180053711,277.7842347529898,20.044207413142928,126.17511749267578,278.0469179829617,20.08413702721624,7841587.0,28002600.0,297202000.0
2021-10-07,131.22586059570312,286.8715515136719,21.037431716918945,138.80198669433594,288.61312356005055,21.283991146995888,130.9452667236328,285.9667238512161,20.934614688656062,136.5572052001953,287.19260885810104,21.05439970617636,4230964.0,20430500.0,256919000.0
2021-10-08,140.0178985595703,286.8715515136719,20.793867111206055,143.57212829589844,288.61312356005055,21.168198655581648,133.37710571289062,285.8110497869562,20.737967177618067,133.37710571289062,288.2044754298944,21.06338628010417,5863191.0,17685700.0,151258000.0
2021-10-11,134.49949645996094,286.268310546875,20.658109664916992,140.8596954345703,289.9070987257807,21.025453714167025,134.21890258789062,284.8283478346191,20.474437640291974,140.67262268066406,284.99376079356455,20.53832463804558,3220800.0,19298600.0,163388000.0
2021-10-12,,284.9548645019531,20.6341495513916,,287.44559020965823,21.01946111334813,,284.4392071411812,20.49140482632889,,287.34829020555566,20.790869257873766,,17974100.0,162134000.0
2021-10-13,135.62188720703125,288.2919921875,20.90167236328125,137.02487182617188,289.23574564382915,20.952582042392468,133.65769958496094,285.54829289898174,20.676075408712673,134.87362670898438,286.9298814494443,20.880709890226367,3198102.0,23416300.0,180652000.0
2021-10-14,132.53530883789062,294.5577697753906,21.707237243652344,136.83779907226562,295.063688203714,21.7162200736833,131.88058471679688,289.7708889082117,21.08434899829252,136.5572052001953,291.1135517011445,21.250053462738094,2783165.0,27262900.0,243589000.0
2021-10-15,136.18307495117188,295.9782409667969,21.823030471801758,137.02487182617188,296.2117668928153,21.89190772292581,131.88058471679688,292.3880879065813,21.623388114406936,132.90943908691406,294.15884686092187,21.771123116168322,2471669.0,25384800.0,226994000.0
2021-10-18,133.56417846679688,298.9748840332031,22.182388305664062,135.06068420410156,299.86997263429015,22.25126555345027,131.13232421875,294.499351952408,21.605417598789767,134.59303283691406,295.3555443129515,21.710231878087605,4167906.0,22729300.0,189494000.0
2021-10-19,128.41989135742188,299.8894958496094,22.250263214111328,133.56417846679688,300.93051973981215,22.339103345258327,127.11044311523438,298.9068163290552,21.99771399322036,131.97412109375,300.00624397248885,22.236286329716435,3861926.0,17682100.0,161473000.0
2021-10-20,124.1174087524414,299.0917053222656,22.0635986328125,129.91641235351562,301.3197478477004,22.393010280751668,122.80795288085938,297.82686459223197,21.942814044576725,129.44874572753906,300.842986712412,22.265238201558827,6520771.0,16537100.0,146276000.0
2021-10-21,116.07362365722656,302.3509521484375,22.651548385620117,123.46267700195312,302.60389644859083,22.670515521260796,114.85770416259766,298.0699908623585,22.043634743194115,120.56317901611328,298.85809986094637,22.057609725687847,7381917.0,16918100.0,187590000.0
2021-10-22,116.16716003417969,300.7943115234375,22.68549156188965,121.12437438964844,302.67207970586827,23.08877077635567,110.9293441772461,299.47109690261544,22.520786658457304,115.5124282836914,302.00074833423616,22.78231878476127,7422502.0,17449300.0,249384000.0
2021-10-25,115.41889953613281,299.792236328125,23.124704360961914,120.00198364257812,301.02786038448926,23.313366624665722,114.76417541503906,298.1674122205575,22.72941036695993,116.82188415527344,300.9889344410099,22.93204761316031,3735424.0,17554500.0,230235000.0
2021-10-26,112.0517349243164,301.7186279296875,24.67293930053711,115.5124282836914,303.9466704589785,25.213974869371594,109.71342468261719,300.24950765480656,23.881353608778358,114.95124053955078,302.58455940964114,23.946238274906523,3969375.0,28107300.0,485898000.0
2021-10-27,108.49750518798828,314.42523193359375,24.407413482666016,116.26068878173828,317.275940812412,25.04527433046167,107.93630981445312,307.4492346525636,24.238714120183378,112.89352416992188,307.4492346525636,24.43037319839513,4456533.0,52588700.0,245990000.0
2021-10-28,104.2885513305664,315.57330322265625,24.896543502807617,109.99402618408203,316.07922166753383,24.905528237425667,103.54029083251953,312.664190512182,24.47928930466932,107.4686508178711,315.55382540706614,24.833656072327823,4532197.0,26297900.0,234204000.0
2021-10-29,101.10845184326172,322.646484375,25.52142333984375,106.25273132324219,323.0162064704408,25.66317040664169,100.36019134521484,315.13538344651,24.955434645649202,105.13034057617188,315.3591704231673,24.956432314697842,4444495.0,34766000.0,292503000.0
2021-11-01,105.69153594970703,320.4574279785156,25.780961990356445,106.90745544433594,322.52005721813174,25.84784199657139,101.57611083984375,317.53860629412543,25.182031133891215,101.66964721679688,322.39357019445515,25.603279785215175,3347398.0,27073200.0,265740000.0
2021-11-02,,324.1156921386719,26.35393714904785,,324.42704024259035,26.630443800586487,,321.070383448009,25.754008647795548,,321.3719926449958,25.775970695234736,,26487100.0,294112000.0
2021-11-03,108.02984619140625,324.9621276855469,26.550586700439453,109.15222930908203,325.8377681990366,26.73625596439229,102.79203033447266,321.70277106531336,26.188234810137683,104.66268157958984,324.8648276969841,26.62245885783558,5095606.0,21500100.0,239910000.0
2021-11-04,103.63382720947266,327.33612060546875,29.747875213623047,110.55522155761719,327.4334205987042,31.30908629357161,102.23084259033203,320.593649728482,27.069657556521772,107.56217956542969,323.88219353403036,27.180459740959904,3647113.0,23992200.0,1153631000.0
2021-11-05,116.3542251586914,326.9664001464844,29.698963165283203,118.03780364990234,329.6225385474984,31.344024156770267,104.38208770751953,325.37079307792527,29.35757187474267,104.94327545166016,329.35011638009615,30.13318717593045,7082716.0,22570100.0,851260000.0
2021-11-08,111.58407592773438,327.8712463378906,30.749088287353516,118.41193389892578,328.51339070286974,31.044560152551828,111.02288055419922,325.39025966156356,29.85368605479503,115.1383056640625,328.17285555134873,30.095255233748638,5044480.0,20897000.0,503101000.0
2021-11-09,122.80795288085938,326.8594055175781,30.60235023498535,129.07461547851562,329.5544402828725,32.25240536927589,112.70645904541016,325.4778168051175,29.910586692885936,112.70645904541016,327.9879904815941,32.22445540409807,7191769.0,21307400.0,646746000.0
2021-11-10,121.77909851074219,321.8487243652344,29.40648651123047,126.64277648925781,325.5751033257884,30.795007684124137,119.908447265625,320.99256161621383,28.726700694204265,123.46267700195312,325.516729267714,29.303671381538468,6498554.0,25500900.0,636206000.0
2021-11-11,127.67163848876953,323.4346008300781,30.335826873779297,133.37710571289062,324.738337527152,30.53547111994607,122.71442413330078,321.5665717116808,29.72392062926723,124.39800262451172,322.28653817483524,30.41368885328482,7030734.0,16849800.0,332172000.0
2021-11-12,104.2885513305664,327.6085510253906,30.335826873779297,119.5343246459961,328.1047602191406,30.625310840326254,104.2885513305664,324.75784227168475,29.577181403873656,118.31840515136719,324.88432929689867,29.956505090800796,15259183.0,23831000.0,413054000.0
2021-11-15,,326.9761962890625,29.971479415893555,,328.7372166244194,30.589375517308323,,324.99138889810655,29.194866339350952,,328.4064203412258,30.49754045363043,,16723000.0,384909000.0
2021-11-16,91.10049438476562,330.3230285644531,30.149160385131836,106.62686157226562,331.4516430729866,30.335827320136172,91.10049438476562,326.43126668335293,29.653046577569622,104.66268157958984,326.59664993589905,29.705953503069924,15078261.0,20886800.0,264484000.0
2021-11-17,86.70447540283203,330.5472412109375,29.20884132385254,94.84178924560547,333.53964055668297,30.45461783392223,85.95621490478516,329.4555589112013,28.748662624463996,92.69054412841797,330.3717986440752,30.36377853543476,14111975.0,19053400.0,428508000.0
2021-11-18,84.0855712890625,332.64288330078125,31.618539810180664,89.7910385131836,333.79307619801,32.70160492692009,84.0855712890625,328.5977988226618,31.26517070971762,87.5462646484375,329.63100026296854,32.30930768807157,8195208.0,22463500.0,781711000.0
2021-11-19,86.70447540283203,334.43634033203125,32.926204681396484,92.31641387939453,336.3760543767451,33.029021723106894,83.61790466308594,333.54937084338275,31.84812986296891,84.64675903320312,333.97825024801534,32.185526721316,10025966.0,21963400.0,533867000.0
2021-11-22,82.68258666992188,331.2393493652344,31.89903450012207,90.53929901123047,340.8306280108249,34.585237499045725,82.40198516845703,330.9664287368553,31.843134569619874,87.92039489746094,335.90827022733265,33.457250774716556,7272992.0,31031100.0,754335000.0
2021-11-23,80.43780517578125,329.1436462402344,31.689411163330078,84.64675903320312,330.8689207458857,32.302316991811644,79.22188568115234,325.12780211332137,30.824953732506227,84.1791000366211,328.5295675006712,31.478786841616532,9084131.0,30427600.0,532163000.0
2021-11-24,82.49552154541016,329.36773681640625,32.61574935913086,84.27262878417969,329.6114168889455,32.79642643294399,79.03482055664062,325.4688556557792,30.872861796872694,79.50247955322266,327.77893798407433,31.404912521547942,8450724.0,21661300.0,435162000.0
2021-11-25,81.37313079833984,,,84.55323028564453,,,80.53134155273438,,,82.68258666992188,,,6283965.0,,
2021-11-26,75.3870620727539,321.3458557128906,31.44684410095215,80.15721130371094,329.3873000483937,32.651691371674744,75.10646057128906,319.8252940727752,31.294116955311978,79.31542205810547,325.8978136553364,32.541886844605834,6785268.0,24217200.0,283069000.0
2021-11-29,75.19999694824219,328.1202087402344,33.316505432128906,79.22188568115234,330.45953229091987,33.35244056007408,74.63880157470703,326.2779724809226,31.97889388198749,76.60298156738281,326.4729285043601,32.30830747192931,9113351.0,28563500.0,454964000.0
2021-11-30,72.9552230834961,322.23284912109375,32.61774826049805,75.85472106933594,329.2410919522348,33.29354334452647,71.0845718383789,320.67329035930953,31.807197415948863,74.73233032226562,326.84328783183065,33.10986943608958,10025121.0,42885600.0,622066000.0
2021-12-01,64.3502426147461,321.73577880859375,31.38280487060547,75.76119232177734,330.70322067992856,33.23372848917502,64.3502426147461,321.0632489270515,31.32789588780032,75.29352569580078,326.6581359348588,33.1638450216709,14993242.0,33337600.0,484368000.0
2021-12-02,63.22785568237305,321.1606750488281,32.07265090942383,67.24974822998047,325.05955737688157,32.424067565265254,60.32835388183594,319.5133948855366,30.97347940124414,65.00497436523438,321.95019634057,31.16216662879214,18588277.0,30766000.0,472890000.0
2021-12-03,65.94029235839844,314.8445129394531,30.642038345336914,68.09153747558594,324.2895580055808,32.075654843387035,62.853729248046875,309.99039360562415,30.079971516698084,63.414920806884766,323.59748495707225,31.946867419356682,15152984.0,41779300.0,544325000.0
2021-12-06,68.27860260009766,317.9441223144531,29.98712730407715,69.58805847167969,319.17227981787397,30.19078715110193,66.407958984375,311.1600751090259,27.99144588969326,66.87561798095703,315.76075763824963,29.8303864935605,9046475.0,30032600.0,658938000.0
2021-12-07,71.27163696289062,326.4534606933594,32.373165130615234,72.20696258544922,327.3111898983482,32.39513177633109,68.9333267211914,321.755299913254,30.600114449388435,70.05571746826172,323.25637807768436,30.905608110287506,9115446.0,31021900.0,593053000.0
2021-12-08,63.695518493652344,326.50213623046875,31.77315330505371,70.8039779663086,327.01873692011065,32.23638353619495,62.01193618774414,322.4375385432032,31.368825119951406,70.71044158935547,326.83353764022866,31.945866374585396,27330537.0,24761000.0,475551000.0
2021-12-09,58.738304138183594,324.6794738769531,30.439374923706055,63.22785568237305,327.9837616100389,32.15152943630747,58.083580017089844,323.7242368742382,30.37747759278244,63.22785568237305,325.9563556251094,31.681308898695704,27566007.0,22214200.0,488507000.0
2021-12-10,59.58009719848633,333.88079833984375,30.14786148071289,60.889549255371094,334.32916148114043,31.253023852068488,56.21293258666992,326.3267137874273,29.81142111664036,60.14128875732422,326.51191307872386,31.09828051683146,22364533.0,38095700.0,488825000.0
2021-12-13,56.58706283569336,330.8201599121094,28.114238739013672,62.853729248046875,335.09919754949823,30.24369827692272,56.58706283569336,330.508242186491,28.069313384099605,59.67362976074219,332.0678010684715,30.19877292200865,27322209.0,28899400.0,598344000.0
2021-12-14,53.687557220458984,320.039794921875,28.289949417114258,57.990047454833984,326.1805532534813,28.630382827996446,53.59402847290039,315.91671560263,27.204754367863387,57.52238464355469,324.7964367545253,27.653008258572303,15256349.0,44438700.0,667035000.0
2021-12-15,57.709449768066406,326.1902160644531,30.408424377441406,58.36417770385742,326.71657347415686,30.449356665118692,52.56517028808594,316.2968087358062,27.791776093931176,53.40696334838867,320.3028957948205,28.35284320242174,16358246.0,35381100.0,698297000.0
2021-12-16,59.860694885253906,316.6867370605469,28.339868545532227,60.889549255371094,328.24693957714373,31.10826528378862,57.33531951904297,314.854257457037,28.046357949718185,58.738304138183594,327.2234650346146,31.10027914496129,16024779.0,35034800.0,707366000.0
2021-12-17,62.29253387451172,315.614501953125,27.754840850830078,62.947261810302734,316.7062139550331,28.873979873684974,56.68059539794922,309.23009425389233,27.713908560097668,57.896514892578125,312.768334607097,27.938535359327712,15670976.0,47750300.0,713758000.0
2021-12-20,59.20596694946289,311.8228759765625,27.6729736328125,62.853729248046875,314.639803090111,28.097267176569844,58.36417770385742,309.5420333036139,27.099927329701146,60.04775619506836,311.9593213948863,27.259661504116725,9924054.0,28326500.0,461847000.0
2021-12-21,60.04775619506836,319.0163269042969,29.026723861694336,61.82487106323242,319.4452063660024,29.07164921866989,58.1771125793457,311.71564907625043,27.35550172471274,60.04775619506836,315.1174443405108,28.32688760739022,11982006.0,24740600.0,524385000.0
2021-12-22,57.61591720581055,324.77685546875,29.351186752319336,61.82487106323242,325.1764646639164,29.505930091077836,57.42885208129883,317.51517644966276,28.401765485866235,60.04775619506836,320.00070161936026,28.84303297310601,9122823.0,24831500.0,395184000.0
2021-12-23,57.990047454833984,326.22918701171875,29.59078598022461,59.29949951171875,327.8862236610489,30.009090909149347,56.0258674621582,324.31874327489993,29.3821333634652,58.1771125793457,324.33822697513534,29.705594809003493,10382088.0,19617800.0,343022000.0
2021-12-27,63.414920806884766,333.79315185546875,30.89361572265625,63.414920806884766,333.8223922897989,31.03538013060808,58.2706413269043,326.95059276101534,29.59078236206026,58.2706413269043,326.9798331953456,29.610749609192965,13287362.0,19947000.0,403686000.0
2021-12-28,63.88258361816406,332.6234130859375,30.271652221679688,65.09850311279297,335.1186955047833,31.277977905348152,62.10546875,331.71693004428687,29.962165591356168,63.508453369140625,334.4753763231275,31.260008143886495,17702316.0,15661500.0,420591000.0
2021-12-29,63.22785568237305,333.30572509765625,29.951187133789062,64.53730773925781,335.5962947384565,30.497279803008535,62.666664123535156,331.0930902713968,29.31724123086997,63.97611618041992,332.67213290310735,30.222736781538188,8472727.0,15042000.0,343139000.0
2021-12-30,67.53034210205078,330.7421875,29.536876678466797,69.30745697021484,334.4558704532569,30.406430783969572,63.321388244628906,330.2548272200859,29.490953527811683,63.601985931396484,333.26671018042197,29.777475751930552,19279899.0,15994500.0,308864000.0
2021-12-31,,327.8179931640625,29.362163543701172,,330.7811219535608,29.980137105910405,,327.3598733567356,29.282296456577313,,329.9526333571275,29.624727330491215,,18000800.0,266530000.0
2022-01-03,62.853729248046875,326.2877502441406,30.07098960876465,69.30745697021484,329.45559247952065,30.660010168735198,62.38606643676758,321.44338723588413,29.735547036544133,69.30745697021484,326.8725886060491,29.765497912268366,15549916.0,28865100.0,391547000.0
2022-01-04,61.82487106323242,320.69281005859375,29.241371154785156,64.91143798828125,326.7263324995013,30.417414835885722,60.32835388183594,317.8758534578564,28.30193349857539,63.414920806884766,326.36566091783357,30.22673196562964,10128636.0,32674300.0,527154000.0
2022-01-05,60.04775619506836,308.3821105957031,27.55816650390625,62.947261810302734,317.82715566315363,29.36715813948575,59.58009719848633,307.99222830188074,27.487285245137592,60.98308181762695,317.62244291835424,28.90093258498612,9907579.0,40054300.0,498064000.0
2022-01-06,58.457706451416016,305.94525146484375,28.131214141845703,61.07661437988281,310.6434110479018,28.390782679226177,57.33531951904297,303.61565537319757,27.020063147790008,60.4218864440918,305.233694846678,27.594107303762602,10315224.0,39646100.0,454186000.0
2022-01-07,58.1771125793457,306.101318359375,27.201759338378906,62.01193618774414,308.49912312011617,28.374809533146287,57.14825439453125,302.2511594267276,27.012074277608804,58.644771575927734,306.20852336573546,28.094275963122143,14186420.0,32720000.0,409939000.0
2022-01-10,53.687557220458984,306.3254089355469,27.354501724243164,57.52238464355469,306.7640450706022,27.423387392987532,53.687557220458984,296.9875993866413,25.601417056797793,57.42885208129883,301.66624601205234,26.53686143583421,12229407.0,44289500.0,594681000.0
2022-01-11,54.903480529785156,307.0174865722656,27.77081298828125,56.21293258666992,308.60625606663586,28.018402313902378,53.500492095947266,302.05616259037953,26.794438092260435,53.781089782714844,305.4579277581573,27.277633727858397,15284949.0,29386800.0,404089000.0
2022-01-12,59.01890182495117,310.2243347167969,27.952510833740234,59.58009719848633,315.23441320295166,28.547519997704022,54.06168746948242,309.06441474809145,27.56215930614576,55.18407440185547,311.58896744194254,28.020396814072974,13614842.0,34372200.0,383413000.0
2022-01-13,56.96118927001953,297.0948181152344,26.530874252319336,58.738304138183594,312.76834155330585,28.432709872765688,55.18407440185547,296.31505355695003,26.454000538070343,58.457706451416016,312.368702549699,28.331877745975987,13811074.0,45366000.0,540171000.0
2022-01-14,59.20596694946289,302.35833740234375,26.897262573242188,60.04775619506836,302.96265940573966,27.15184021518714,56.86765670776367,296.0713777298819,26.166477699964464,57.14825439453125,296.55873802244133,26.25632840839427,11124014.0,39846400.0,395832000.0
2022-01-17,57.24178695678711,,,59.67362976074219,,,57.24178695678711,,,58.644771575927734,,,6607458.0,,
2022-01-18,55.090545654296875,294.9991760253906,25.859989166259766,58.2706413269043,301.9684221862575,26.593769342704906,55.090545654296875,294.112176732755,25.727210585368734,56.86765670776367,296.38329232994903,26.216396734938307,12510582.0,42333200.0,424270000.0
2022-01-19,59.01890182495117,295.6619873046875,25.025381088256836,61.73133850097656,305.9745479382387,26.498930340970336,56.21293258666992,295.04793831177057,25.010406601860474,56.21293258666992,298.5471817056459,26.035701916357315,21150311.0,45933900.0,488315000.0
2022-01-20,62.19900131225586,293.9757080078125,24.109899520874023,63.695518493652344,303.77163710966346,25.536527577241113,59.39303207397461,293.5273449078538,24.03801857125816,59.48656463623047,301.2568713142937,25.261984584455462,15051800.0,35380700.0,435181000.0
2022-01-21,64.53730773925781,288.5466003417969,23.335193634033203,66.22089385986328,296.4223314023264,24.78178732336628,60.4218864440918,288.1372045130957,23.224377861945758,61.17014694213867,295.03824450924594,23.46797224059822,16159278.0,57984400.0,718958000.0
2022-01-24,59.76716232299805,288.8779296875,23.333192825317383,65.4726333618164,289.59921338833715,23.3411789632301,59.76716232299805,269.0716006266445,20.853318010342655,64.44377899169922,284.8133615808606,22.2929231470104,14230512.0,85731500.0,913982000.0
2022-01-25,62.853729248046875,281.1971130371094,22.28693389892578,63.22785568237305,287.5327964112753,22.904907532580342,57.990047454833984,277.9610635207325,21.96347244430527,59.48656463623047,284.1505150201454,22.508565424549584,18398129.0,72848600.0,664616000.0
2022-01-26,63.13432312011719,289.2093200683594,22.734189987182617,66.22089385986328,300.70128344362456,24.017056291710855,61.73133850097656,285.6223556577579,22.26297354808601,65.00497436523438,300.2041664546708,23.20141335709427,14496580.0,90428900.0,755959000.0
2022-01-27,67.53034210205078,292.2602233886719,21.90756607055664,68.09153747558594,299.5316307918449,23.955161337957513,64.3502426147461,290.398503458779,21.639011692590543,64.63084411621094,295.00894264093967,23.528870251058976,17297569.0,53481300.0,573353000.0
2022-01-28,62.760196685791016,300.4674072265625,22.802078247070312,67.6238784790039,300.681846966643,22.820048010786028,61.91840362548828,287.00651697553474,21.2606411698598,67.43681335449219,292.6404013327969,21.975451978511124,19853508.0,49743700.0,543774000.0
2022-01-31,65.4726333618164,303.1186218261719,24.445344924926758,66.5014877319336,304.4832247121305,24.46830745303142,62.38606643676758,298.6251444080618,23.01372584022643,63.601985931396484,301.1399402050038,23.143509157916917,15968670.0,46444500.0,564680000.0
2022-02-01,65.566162109375,300.9547119140625,24.597091674804688,68.55919647216797,302.7774344946229,25.103249824059287,64.3502426147461,297.4164717300997,23.85033255347595,65.4726333618164,302.56299479419766,25.062317534652493,16505105.0,40950400.0,518925000.0
2022-02-02,60.889549255371094,305.5359191894531,25.20008659362793,67.81094360351562,307.153958998636,25.774130671722986,60.23482131958008,301.07171180931266,24.512229586842178,66.31442260742188,301.8027522790337,25.751170051108087,22254721.0,36636000.0,543419000.0
2022-02-03,61.07661437988281,293.6346435546875,23.908235549926758,64.06964874267578,303.3623679319234,25.035360614903343,59.29949951171875,292.37724538283476,23.7405152363661,61.73133850097656,301.66633349780716,24.417388950040785,17656813.0,43730000.0,410178000.0
2022-02-04,59.20596694946289,298.2060241699219,24.278621673583984,61.73133850097656,300.99371082112077,24.59409698101315,57.990047454833984,292.38694097024637,23.592762074479225,61.26367950439453,292.6208643966093,23.932197700564682,12369316.0,35096500.0,354829000.0
2022-02-07,59.01890182495117,293.3421325683594,24.686941146850586,61.73133850097656,300.0579410293275,25.1401858727109,58.2706413269043,292.31865824386006,24.16181356617094,59.20596694946289,298.43017452875347,24.33153136662637,11347658.0,28533300.0,376868000.0
2022-02-08,61.17014694213867,296.86090087890625,25.066312789916992,61.17014694213867,297.8356214701152,25.188109973378168,58.36417770385742,292.3674532315667,23.940185358317635,59.01890182495117,293.6345781016936,24.31855581216835,9324818.0,32421200.0,410359000.0
2022-02-09,61.73133850097656,303.3428039550781,26.660655975341797,64.06964874267578,304.0446040101406,26.68062322212367,59.67362976074219,299.6193936938848,25.310901702299226,61.6378059387207,302.0366818587895,25.579454126044055,11615598.0,31284700.0,524282000.0
2022-02-10,64.91143798828125,294.7360534667969,25.7811222076416,65.28556823730469,301.30566154274857,26.880293981086723,60.14128875732422,293.09852981074437,25.5574951037571,62.38606643676758,296.3540934172234,25.95183971761828,16777984.0,45386200.0,513200000.0
2022-02-11,59.39303207397461,287.58160400390625,23.90923500061035,65.65969848632812,296.5977704897851,26.108578207362118,58.92536926269531,286.78232588987424,23.733528537307695,65.28556823730469,295.52557176926837,25.872969995760105,20839146.0,39175600.0,605472000.0
2022-02-14,60.608951568603516,287.5426025390625,24.226707458496094,61.91840362548828,289.25812046618785,24.833697741952953,59.11243438720703,283.98487798229365,23.715556543470306,59.39303207397461,286.3436853859763,23.89426018632499,12541320.0,36359500.0,440424000.0
2022-02-15,63.97611618041992,292.874267578125,26.451005935668945,63.97611618041992,293.1959122523696,26.500922149081894,61.82487106323242,289.51146998047835,24.74284660647157,61.82487106323242,292.425904480475,24.90757163407949,10149463.0,27058300.0,699869000.0
2022-02-16,63.7890510559082,292.5324401855469,26.466983795166016,65.28556823730469,293.87056377377104,26.537866965853834,62.853729248046875,286.84782935265383,25.509576376590644,63.88258361816406,291.42872370544427,26.21540328445348,10727680.0,29982100.0,732676000.0
2022-02-17,62.01193618774414,283.96649169921875,24.46630859375,64.81790924072266,289.8952570600071,25.742186483134226,61.6378059387207,283.2534636289958,24.124877394367978,63.695518493652344,289.46549079954667,25.587443159331453,10410806.0,32461600.0,810595000.0
2022-02-18,59.48656463623047,281.2315673828125,23.60274887084961,63.7890510559082,287.0236042570552,24.944517374991335,59.48656463623047,279.64925995549225,23.0616489021975,62.853729248046875,286.2324505433951,24.627044538271853,12939546.0,34264000.0,761255000.0
2022-02-21,56.30646514892578,,,60.32835388183594,,,56.30646514892578,,,60.04775619506836,,,9255077.0,,
2022-02-22,56.77412414550781,281.0264587402344,23.35116195678711,59.01890182495117,284.75759709047884,24.02404261438531,56.21293258666992,277.88136790068825,22.96181013342797,57.709449768066406,278.3697358583344,22.99675186607909,14001425.0,41736100.0,633422000.0
2022-02-23,55.277610778808594,273.7497863769531,22.34982681274414,60.702484130859375,284.9139014449889,24.11489270479271,55.277610778808594,273.58375795019657,22.263971073182564,57.42885208129883,283.42924365685803,23.762478201075112,15764420.0,37811200.0,566511000.0
